year,medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_link,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,country_medal_ioc_country_code,date_of_birth,place_of_birth_wikidata_id,place_of_birth,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,place_of_birth_coordinates,lat,lon,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of_wikidata_id,event_part_of,event_sport_wikidata_id,event_sport,sport_wikidata_id,sport,source_page,source_kind
1904,Q1998140,https://en.wikipedia.org/wiki/Frank_Frost_(footballer),Frank Frost,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,,,,,,,,,Q6581097,male,,,Football,,,,Football,,Football,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q3440485,https://en.wikipedia.org/wiki/Claude_Jameson,Claude Jameson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1886-01-20,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,,,Football,,,,Football,,Football,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q3440844,https://en.wikipedia.org/wiki/Henry_Jameson,Henry Jameson,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1883-04-19,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,,,Football,,,,Football,,Football,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q6524107,https://en.wikipedia.org/wiki/Leo_O'Connell,Leo O'Connell,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1883-08-31,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,,,Football,,,,Football,,Football,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q3440498,https://en.wikipedia.org/wiki/Harry_Tate_(footballer),Harry Tate,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1886-07-31,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,,,Football,,,,Football,,Football,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1507810,https://en.wikipedia.org/wiki/George_Lyon_(golfer),George Lyon,gold,Q1207374,https://en.wikipedia.org/wiki/Canada_at_the_1904_Summer_Olympics,Canada at the 1904 Summer Olympics,Q16,Canada,CA,CAN,CAN,1858-07-27,Q52998,Richmond Hill,Q18458,Regional Municipality of York,"43.87138888888889,-79.43722222222222",43.87138888888889,-79.43722222222222,Q6581097,male,Q860085,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_individual,golf at the 1904 Summer Olympics – men's individual,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2638533,https://en.wikipedia.org/wiki/Chandler_Egan,Chandler Egan,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-08-21,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q860085,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_individual,golf at the 1904 Summer Olympics – men's individual,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444599,https://en.wikipedia.org/wiki/Burt_McKinnie,Burt McKinnie,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1879-01-17,Q2666651,Pleasanton,Q376053,Linn County,"38.1764,-94.7119",38.1764,-94.7119,Q6581097,male,Q860085,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_individual,golf at the 1904 Summer Olympics – men's individual,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444576,https://en.wikipedia.org/wiki/Francis_Newton_(golfer),Francis Newton,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1874-01-03,Q61,"Washington, D.C.",Q3551781,District of Columbia,"38.895,-77.036666666667",38.895,-77.036666666667,Q6581097,male,Q860085,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_individual,golf at the 1904 Summer Olympics – men's individual,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444536,https://en.wikipedia.org/wiki/Edward_Cummins,Edward Cummins,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1886-07-25,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444591,https://en.wikipedia.org/wiki/Kenneth_Edwards_(golfer),Kenneth Edwards,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1886-03-09,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2638533,https://en.wikipedia.org/wiki/Chandler_Egan,Chandler Egan,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-08-21,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1803758,https://en.wikipedia.org/wiki/Walter_Egan_(golfer),Walter Egan,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1881-06-02,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445408,https://en.wikipedia.org/wiki/Robert_Hunter_(golfer),Robert Hunter,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1886-11-20,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445676,https://en.wikipedia.org/wiki/Nathaniel_Moore_(golfer),Nathaniel Moore,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-01-25,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1803763,https://en.wikipedia.org/wiki/Mason_Phelps,Mason Phelps,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1885-12-07,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444528,https://en.wikipedia.org/wiki/Daniel_Sawyer,Daniel Sawyer,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1882-06-20,Q2229465,Pine Island,Q486243,Goodhue County,"44.201388888889,-92.646388888889",44.201388888889,-92.646388888889,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444568,https://en.wikipedia.org/wiki/Clement_Smoot,Clement Smoot,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-04-07,Q576671,Highland Park,Q484263,Lake County,"42.1825,-87.806944444444",42.1825,-87.806944444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1832636,https://en.wikipedia.org/wiki/Warren_Wood,Warren Wood,gold,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1887-04-27,Q1297,Chicago,Q108418,Cook County,"41.88194444444444,-87.62777777777778",41.88194444444444,-87.62777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1810222,https://en.wikipedia.org/wiki/John_Cady_(golfer),John Cady,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1866-01-26,Q1204,Illinois,Q30,United States,"40.000277777777775,-89.25027777777778",40.000277777777775,-89.25027777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1809858,https://en.wikipedia.org/wiki/Albert_Bond_Lambert,Albert Bond Lambert,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1875-12-06,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445959,https://en.wikipedia.org/wiki/John_Maxwell_(golfer),John Maxwell,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1871-07-16,Q7086344,Olena,Q486444,Henderson County,"40.7856,-90.9389",40.7856,-90.9389,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444599,https://en.wikipedia.org/wiki/Burt_McKinnie,Burt McKinnie,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1879-01-17,Q2666651,Pleasanton,Q376053,Linn County,"38.1764,-94.7119",38.1764,-94.7119,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q54541,https://en.wikipedia.org/wiki/Ralph_McKittrick,Ralph McKittrick,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1877-08-17,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444576,https://en.wikipedia.org/wiki/Francis_Newton_(golfer),Francis Newton,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1874-01-03,Q61,"Washington, D.C.",Q3551781,District of Columbia,"38.895,-77.036666666667",38.895,-77.036666666667,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1809924,https://en.wikipedia.org/wiki/Henry_Potter_(golfer),Henry Potter,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1881-10-04,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q1809846,https://en.wikipedia.org/wiki/Frederick_Semple,Frederick Semple,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1872-12-24,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444517,https://en.wikipedia.org/wiki/Stuart_Stickney,Stuart Stickney,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1877-03-09,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444408,https://en.wikipedia.org/wiki/William_Stickney_(golfer),William Stickney,silver,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1879-05-25,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445620,https://en.wikipedia.org/wiki/Douglass_Cadwallader,Douglass Cadwallader,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1884-01-29,Q1204,Illinois,Q30,United States,"40.000277777777775,-89.25027777777778",40.000277777777775,-89.25027777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445421,https://en.wikipedia.org/wiki/Jesse_Carleton,Jesse Carleton,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1862-08-20,Q754868,Cumberland,Q156257,Allegany County,"39.65277777777778,-78.7625",39.65277777777778,-78.7625,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444510,https://en.wikipedia.org/wiki/Harold_Fraser_(golfer),Harold Fraser,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1872-10-26,Q1642364,Woodstock,Q382652,Oxford County,"43.130555555556,-80.746666666667",43.130555555556,-80.746666666667,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445584,https://en.wikipedia.org/wiki/Arthur_Hussey,Arthur Hussey,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1882-03-05,Q49239,Toledo,Q112107,Lucas County,"41.65277777777778,-83.53777777777778",41.65277777777778,-83.53777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445649,https://en.wikipedia.org/wiki/Orus_Jones,Orus Jones,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1867-03-08,Q1903275,Jackson,Q738043,Jackson County,"39.0508,-82.6397",39.0508,-82.6397,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2638697,https://en.wikipedia.org/wiki/Allen_Lard,Allen Lard,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1866-08-06,Q49241,Lexington,Q491931,Fayette County,"38.049722222222,-84.458611111111",38.049722222222,-84.458611111111,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q765500,https://en.wikipedia.org/wiki/George_Oliver_(golfer),George Oliver,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1883-01-18,Q49255,Tampa,Q488874,Hillsborough County,"27.9475,-82.45861111111111",27.9475,-82.45861111111111,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444623,https://en.wikipedia.org/wiki/Simeon_Price,Simeon Price,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1882-05-16,Q38022,St. Louis,Q1581,Missouri,"38.62638888888889,-90.19944444444444",38.62638888888889,-90.19944444444444,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2445594,https://en.wikipedia.org/wiki/John_Rahm,John Rahm,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1854-01-08,Q43421,Richmond,Q1370,Virginia,"37.54083333333333,-77.43666666666667",37.54083333333333,-77.43666666666667,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q2444545,https://en.wikipedia.org/wiki/Harold_Weber,Harold Weber,bronze,Q1350274,https://en.wikipedia.org/wiki/United_States_at_the_1904_Summer_Olympics,United States at the 1904 Summer Olympics,Q30,United States,US,USA,USA,1882-03-20,Q49239,Toledo,Q112107,Lucas County,"41.65277777777778,-83.53777777777778",41.65277777777778,-83.53777777777778,Q6581097,male,Q4142798,https://en.wikipedia.org/wiki/Golf_at_the_1904_Summer_Olympics_–_Men's_team,golf at the 1904 Summer Olympics – men's team,Q898827,golf at the 1904 Summer Olympics,Q5377,golf,Q5377,golf,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
1904,Q78942,https://en.wikipedia.org/wiki/Julius_Lenhart,Julius Lenhart,gold,Q141919,https://en.wikipedia.org/wiki/Austria_at_the_1904_Summer_Olympics,Austria at the 1904 Summer Olympics,Q28513,Austria–Hungary,,,,1875-11-27,Q1741,Vienna,Q40,Austria,"48.208333333333336,16.3725",48.208333333333336,16.3725,Q6581097,male,Q1046525,https://en.wikipedia.org/wiki/Gymnastics_at_the_1904_Summer_Olympics_–_Men's_all-around,gymnastics at the 1904 Summer Olympics – men's artistic individual all-around,Q532793,gymnastics at the 1904 Summer Olympics,Q43450,gymnastics,Q43450,gymnastics,https://en.wikipedia.org/wiki/List_of_1904_Summer_Olympics_medal_winners,layers-derived-wikipedia-wikidata
